,hidden_0_n0,hidden_0_n1,hidden_0_n2,hidden_0_n3,hidden_0_n4,hidden_0_n5,hidden_0_n6,hidden_0_n7,hidden_0_n8,hidden_0_n9,hidden_0_n10,hidden_0_n11,hidden_0_n12,hidden_0_n13,hidden_0_n14,hidden_0_n15,hidden_0_n16,hidden_0_n17,hidden_0_n18,hidden_0_n19,hidden_0_n20,hidden_0_n21,hidden_0_n22,hidden_0_n23,hidden_0_n24,hidden_0_n25,hidden_0_n26,hidden_0_n27,hidden_0_n28,hidden_0_n29,hidden_0_n30,hidden_0_n31,hidden_0_n32,hidden_0_n33,hidden_0_n34,hidden_0_n35,hidden_0_n36,hidden_0_n37,hidden_0_n38,hidden_0_n39,hidden_0_n40,hidden_0_n41,hidden_0_n42,hidden_0_n43,hidden_0_n44,hidden_0_n45,hidden_0_n46,hidden_0_n47,hidden_0_n48,hidden_0_n49,hidden_0_n50,hidden_0_n51,hidden_0_n52,hidden_0_n53,hidden_0_n54,hidden_0_n55,hidden_0_n56,hidden_0_n57,hidden_0_n58,hidden_0_n59,hidden_0_n60,hidden_0_n61,hidden_0_n62,hidden_0_n63,hidden_0_n64,hidden_0_n65,hidden_0_n66,hidden_0_n67,hidden_0_n68,hidden_0_n69,hidden_0_n70,hidden_0_n71,hidden_0_n72,hidden_0_n73,hidden_0_n74,hidden_0_n75,hidden_0_n76,hidden_0_n77,hidden_0_n78,hidden_0_n79,hidden_0_n80,hidden_0_n81,hidden_0_n82,hidden_0_n83,hidden_0_n84,hidden_0_n85,hidden_0_n86,hidden_0_n87,hidden_0_n88,hidden_0_n89,hidden_0_n90,hidden_0_n91,hidden_0_n92,hidden_0_n93,hidden_0_n94,hidden_0_n95,hidden_0_n96,hidden_0_n97,hidden_0_n98,hidden_0_n99,hidden_0_n100,hidden_0_n101,hidden_0_n102,hidden_0_n103,hidden_0_n104,hidden_0_n105,hidden_0_n106,hidden_0_n107,hidden_0_n108,hidden_0_n109,hidden_0_n110,hidden_0_n111,hidden_0_n112,hidden_0_n113,hidden_0_n114,hidden_0_n115,hidden_0_n116,hidden_0_n117,hidden_0_n118,hidden_0_n119,hidden_0_n120,hidden_0_n121,hidden_0_n122,hidden_0_n123,hidden_0_n124,hidden_0_n125,hidden_0_n126,hidden_0_n127,hidden_1_n0,hidden_1_n1,hidden_1_n2,hidden_1_n3,hidden_1_n4,hidden_1_n5,hidden_1_n6,hidden_1_n7,hidden_1_n8,hidden_1_n9,hidden_1_n10,hidden_1_n11,hidden_1_n12,hidden_1_n13,hidden_1_n14,hidden_1_n15,hidden_1_n16,hidden_1_n17,hidden_1_n18,hidden_1_n19,hidden_1_n20,hidden_1_n21,hidden_1_n22,hidden_1_n23,hidden_1_n24,hidden_1_n25,hidden_1_n26,hidden_1_n27,hidden_1_n28,hidden_1_n29,hidden_1_n30,hidden_1_n31,hidden_1_n32,hidden_1_n33,hidden_1_n34,hidden_1_n35,hidden_1_n36,hidden_1_n37,hidden_1_n38,hidden_1_n39,hidden_1_n40,hidden_1_n41,hidden_1_n42,hidden_1_n43,hidden_1_n44,hidden_1_n45,hidden_1_n46,hidden_1_n47,hidden_1_n48,hidden_1_n49,hidden_1_n50,hidden_1_n51,hidden_1_n52,hidden_1_n53,hidden_1_n54,hidden_1_n55,hidden_1_n56,hidden_1_n57,hidden_1_n58,hidden_1_n59,hidden_1_n60,hidden_1_n61,hidden_1_n62,hidden_1_n63
hidden_0_n123,0.6547367,0.72449124,0.59717184,0.04142497,1.6292526,1.609445,0.30437434,1.5602148,0.44310915,0.42723274,0.96784645,0.48963258,1.1797141,1.3092018,0.5277332,0.23576523,0.5368546,0.20694543,1.4610156,2.09571,0.6887967,0.338302,0.46389717,0.35600203,0.4339074,0.24162893,1.7987032,0.3204182,0.42063946,0.3488117,0.61469793,0.19325818,0.54689646,0.7954099,0.3852904,2.6633039,0.35064477,0.35502094,1.0218172,0.82308507,0.41999993,1.2150049,0.5396662,0.41404638,0.12015632,1.1048023,0.14520696,1.1939498,0.70317334,0.6506061,0.7883309,0.664286,1.8007979,1.0217469,0.8186751,0.21124436,0.29537174,0.5635744,2.4318347,0.6726597,0.34587047,0.37596872,1.1062422,0.73765934,0.81204486,0.73777205,0.9562154,0.70263875,0.34060407,0.947562,0.054794062,2.0781176,2.293721,0.1317782,1.0934845,1.1216173,0.73478156,0.32145166,0.45066762,0.5992134,1.3104368,0.20464908,0.6633406,1.5686622,0.6433394,0.69788545,1.097349,0.25461802,2.0729165,0.8158457,0.88945204,1.0026202,0.73914886,0.4197984,0.9762148,0.7790764,1.3145995,0.70601785,0.3495793,0.4682632,0.3646413,0.14098956,0.38185892,2.5504405,0.7574658,1.8339529,0.6499752,0.78455544,0.38324153,0.15383495,2.2956104,1.4077328,0.46802238,0.38996845,2.5842896,0.13619572,0.70378864,1.2675352,0.32374254,0.5477305,0.49332783,0.17849226,0.8232932,0.0,0.03356691,1.2242447,0.4492932,0.6544745,1.6022483,0.9439482,0.3210158,2.0235617,1.297363,0.15613195,1.8673024,0.70965606,0.5244439,0.73398036,0.038814314,1.0772603,1.0905049,0.14542967,0.426843,0.0915743,1.219237,0.6220642,0.3754324,1.2907525,0.7284165,0.20722996,1.2417105,0.13690624,1.2537589,0.0889855,0.308922,0.3748741,0.6431295,2.0816808,0.49275747,0.3164833,0.40635425,0.16309287,4.141889,1.7273855,1.4105593,0.060382426,0.16609654,0.92140305,0.29565606,1.6611298,0.78959554,0.27888823,0.77378273,0.08013104,2.147216,2.105739,0.1499749,0.55439115,0.45005232,0.6322206,0.61049783,1.0803251,0.66969055,0.11512188,0.6507783,0.15230104,2.4172487,0.8911444,0.68870056,1.839683,0.9638214,1.2886745
hidden_0_n124,0.5622256,2.6933644,1.0508182,1.4590924,2.8586547,1.8174535,1.1682155,2.7890916,1.7288488,0.72831655,1.499039,0.8350659,0.5300561,1.7548041,0.55789,2.6652567,2.1561463,2.9004703,0.9539655,0.25987208,2.149744,0.3592062,2.609379,1.1956141,0.9217852,1.7843523,0.45596898,0.69329256,4.969561,2.3019135,0.26001558,1.0163085,0.072742775,0.9624922,3.4578578,2.066713,2.2765563,1.1910007,1.2712187,2.5018146,0.20897372,0.5829256,1.2197728,1.3812513,0.3663468,1.9655894,1.6713696,0.10095423,2.765695,2.0701976,0.2795095,0.26760936,0.6364847,0.01519945,1.940106,0.009300217,1.4986248,1.9602696,1.6569933,2.6212926,1.1754799,0.83352137,1.3038183,1.1020874,1.1505749,1.729291,0.75929725,0.5838147,1.0439258,0.9334186,0.5684514,1.4315475,0.29151696,2.3589032,0.99460894,0.47495204,0.1590611,0.58646977,0.40013236,1.2211211,0.62507755,2.0733268,0.7159794,2.3295586,1.8574299,1.8545607,0.4674517,1.2051628,0.89179456,1.9565667,0.3181949,1.1969751,0.5749554,0.6756798,3.3381662,1.0529795,0.22890289,2.017618,2.8615215,1.0950006,1.1123049,1.0157707,0.7173327,2.089128,0.46268922,0.72414106,0.7487365,1.7212058,1.0276248,0.6173411,1.5160556,1.5314829,2.5577796,0.83197975,2.915233,0.12934697,0.17585094,0.60877424,0.37588218,2.0972176,1.2582616,1.6485125,1.3654178,1.0088965,0.0,1.0091485,3.4899416,3.7608912,0.8051116,2.3492415,0.41367477,0.5851198,2.727159,0.68582076,2.1297915,0.6068162,3.3602667,1.4578093,2.4851193,1.2376481,2.8888352,0.8201969,2.0165722,0.42407334,1.3682982,1.4003545,1.3956941,0.13923627,1.3004519,3.471304,0.7741823,1.6456972,0.27101463,1.4497232,1.3343042,1.5341274,0.66964066,1.4449414,1.4120955,0.90321475,1.5867728,0.28919393,0.5854073,1.8609767,2.637024,4.071254,2.1911597,0.29708165,0.597358,2.3697028,2.0772436,0.32905006,0.21760595,1.1465913,1.5580043,2.8466659,0.33865044,1.87661,0.7066321,1.6851654,0.90718657,0.17743328,2.362821,0.8915298,1.8674126,1.7398772,1.2607926,3.941313,0.32925025,0.46770462,2.6418645,0.46996465
hidden_0_n125,0.2947953,1.8243346,0.5967137,0.18856998,0.97973895,0.2994164,0.68877596,0.563569,0.8482513,0.22592467,0.5015365,0.6807831,0.49319497,0.18012333,2.5280137,0.50989586,0.6150456,0.7678458,0.14864023,0.17209028,0.6363879,0.17589474,0.8489462,0.3388002,0.6155283,3.1723983,0.38930464,0.20073213,1.30782,0.083963186,0.35455745,0.4507143,1.0121387,1.8406161,0.43295503,1.0125693,0.4589937,0.1955092,0.5911161,0.09601062,0.89102113,0.1427974,0.819173,1.5594593,2.147977,0.8329644,2.5323033,0.04409572,1.1834764,0.022715379,1.0916638,0.3828027,0.2371845,1.201789,0.09941583,1.0626488,0.55529356,0.6330557,3.6638494,0.7793465,0.096085526,0.8008689,1.0796012,0.5712377,2.0560293,0.5706548,0.6675837,0.13703127,1.7660189,2.9652443,0.47079235,0.67895323,0.85748357,0.5162115,0.26343983,0.4915947,1.0083989,0.9727471,0.5467034,0.5460761,0.046520688,0.41784316,0.15200333,1.0427635,0.6194933,1.2256879,0.25354227,0.33746162,0.5554365,0.8366074,0.55677134,0.9376148,0.45212632,0.84462225,1.0116655,1.1986221,0.025173573,2.250376,0.29973367,2.3456767,0.9288264,0.88793,0.06518741,1.7776476,0.7007032,0.65139097,0.5746487,0.44744146,0.8664774,0.17286468,0.46910217,0.7278863,0.11541137,0.8041647,0.17030922,0.13439773,0.5627334,0.6708914,0.5357624,0.3606179,0.9989823,1.7947791,0.48381254,0.24541241,0.22230189,0.0,0.28906995,1.5467306,0.9602261,0.9392246,0.8754509,0.9103366,0.37874275,0.5507084,1.0511959,0.8172033,1.0049162,0.9799008,1.3560555,1.893915,1.1466004,0.31524935,1.7755018,0.69990706,0.050741598,0.12868483,1.886698,0.43179563,2.5046277,0.78167784,0.5492423,1.2263101,0.7821835,2.461714,0.54230374,0.5019164,0.6069466,0.65779006,0.14253974,0.3821187,0.8243262,0.20491819,0.22931291,0.52635694,0.30776384,0.032328326,1.0740525,1.8825203,0.6866902,0.57101125,0.7104306,0.19530497,0.7929414,1.3760157,0.4669058,0.1076828,1.8228723,0.30361935,1.4545958,0.92779183,1.1545254,0.48636904,1.1507148,0.64930385,0.6705427,1.7585078,0.26326215,0.9351557,0.37698704,1.368266,1.223095,0.9274454
hidden_0_n126,0.27284268,0.44825706,0.49485984,0.78688926,0.4687529,0.52540153,0.8001437,0.28801054,0.40862343,0.41528103,1.1478112,0.63336796,0.8589602,2.0821338,2.3919485,0.6037081,1.1779827,0.72913235,0.74747765,0.007905844,0.2486626,0.3114407,1.2332305,1.0664096,0.78428,0.9693569,1.296732,0.090772465,0.3953149,0.3140302,0.109983765,1.7507006,1.8113309,0.4454117,0.088310815,1.5205973,0.14661045,0.19313325,0.6931286,0.23685446,1.3185339,0.42177635,0.60633457,1.0534588,2.0726995,1.5625565,0.9186574,1.4590666,1.2103031,0.25722662,1.7632492,0.23940341,1.0431799,0.16839159,0.3294071,0.87559617,0.10171004,0.29057097,1.4241626,0.6280079,0.32621238,1.2092992,1.7534137,0.5428394,1.2722609,1.4822714,0.71772546,0.7098495,2.0573626,0.26406434,2.2628508,1.1895089,0.7318433,0.9882717,1.510541,0.0028141951,0.15927468,0.857351,1.0550084,1.9547775,0.40081796,0.6517048,0.49025872,0.3115136,0.7954249,0.3338148,0.98971146,1.0699898,0.2800402,1.2723931,1.1362253,1.0849415,0.15573798,0.26015607,0.07948575,1.095111,1.1010944,0.9075767,1.0330724,1.320042,0.40000808,0.6210618,0.8005492,1.0176173,0.6386295,0.57003284,0.029563652,0.9494162,1.2966022,0.99741495,1.0078163,0.95480686,0.79601824,0.7973015,1.7218071,0.06784036,0.5937126,0.23181382,0.5734273,0.16919954,0.65319794,0.62452567,0.5135054,0.2950769,0.4606769,1.3707696,0.0,1.0506585,0.43936935,0.03377016,0.60315335,0.28950974,0.49430716,0.7999518,1.6523321,0.7906539,0.35459787,0.88469255,1.2351131,0.685424,1.5110247,0.40508074,0.37804756,0.73734665,1.1823854,0.1395142,0.4388257,0.20724787,1.1954019,1.0427427,1.1499602,1.0433892,0.53697157,0.29930818,1.5338075,0.6415322,0.6616274,1.263566,0.043438554,1.1838448,1.349567,0.6542792,2.083092,2.0215502,0.6194297,0.61520433,0.3508138,1.1057385,0.2025233,0.4841954,0.5408916,0.2552655,0.9197021,1.0273132,0.40646353,1.2387897,0.67713696,0.2142704,0.8595012,0.83816683,0.35016298,0.47146085,1.4256753,0.88742006,0.19787948,1.1160209,0.6487738,0.14389363,0.416269,0.5761878,0.20535603,0.9256128
hidden_0_n127,0.18082893,1.7711426,0.82299924,0.27106118,0.47271264,0.20516758,0.5613542,0.20637621,0.43393424,0.28162906,0.6940737,0.33143768,0.57482404,0.20319994,0.68924475,0.86562544,0.73860073,1.2975681,0.62909067,0.596849,0.11232859,0.5524746,2.7478163,2.7793248,0.44468722,1.1272823,0.928987,0.7652357,0.34351626,0.05068445,1.3821292,0.77252585,2.0311515,1.2562902,1.1128418,0.448593,1.1633804,0.18278027,1.1485443,0.7992022,2.91145,1.1511539,0.22580205,2.7274776,1.70874,0.85403144,3.0682359,0.8053507,0.59861344,1.3865435,0.058062505,1.503821,0.47691995,0.773969,0.43333435,1.6983745,0.5454854,1.3957278,1.2132208,1.1884768,0.75710154,2.5998197,0.23774089,3.4621258,3.0826104,1.3340613,0.47020492,0.6856317,0.7177033,2.7961278,0.11190208,0.28652728,0.55566466,0.51098293,2.1639476,1.3262686,1.2227925,2.4740632,0.9695562,0.6647161,0.50069904,1.2103355,0.80519164,0.13538769,0.98025453,1.5291221,0.084210604,1.0951402,0.24721579,4.3741817,2.8411107,0.57144326,1.4784538,0.7889566,0.1880282,1.4028677,0.6632973,2.6239645,1.4551471,2.8374193,0.790178,1.6647726,1.0348331,0.68207145,0.13812001,0.22602426,0.71019095,0.82832134,0.7070125,0.73707885,0.41645274,0.3604926,0.8111724,0.2707376,0.8398396,1.4051813,4.765912,1.3492327,0.24721599,1.8647982,1.6955242,3.4037964,2.2078784,0.08136074,0.5479651,1.1685736,0.8054771,0.0,0.5104752,0.19913878,0.33736953,0.1060033,2.1388836,1.162957,0.71059763,1.3209568,2.930194,0.5167721,4.195286,0.20878918,0.5288369,0.5473351,3.732835,1.9885815,0.27455413,0.44147828,0.3325514,0.43396986,1.9994498,1.055223,0.8975357,3.835156,1.0256671,2.0495133,0.69071907,1.2140023,0.65749204,0.47955447,0.75703114,0.5016589,1.789614,0.25987327,1.4520369,0.96470684,0.29037684,0.1708008,2.371481,1.5417688,0.96461505,2.297858,0.7124702,0.63846636,0.41832903,0.66640973,1.0408214,0.13055152,2.1633759,0.36753625,1.3294369,3.0946338,0.2426982,0.17781694,1.6839807,0.94461095,3.18074,0.45224518,0.437708,0.24935776,1.2121412,0.107348636,1.4031296,0.60757494
hidden_1_n0,0.5320242,0.37934965,0.27521354,0.2590825,1.8980087,1.8771099,2.6156878,1.7367116,1.03534,0.5137102,0.29779458,0.21701387,2.3407469,0.98261845,1.2862818,2.7841103,0.82485145,0.49600247,0.59684366,0.06005185,0.7817247,0.8723096,0.9662725,0.54460454,0.5995084,1.0738382,0.11114619,0.25152117,1.9394724,0.69769347,0.90194523,0.5457274,0.96342176,0.6814138,3.114272,0.45504916,2.8433392,0.7119197,0.10211889,1.7005451,2.0719738,1.6047995,3.6686733,2.112033,0.9230511,0.8061413,0.5451952,1.3700933,0.5172185,0.48497692,1.7645638,1.460091,0.4072703,1.0391155,0.7227414,1.1784775,0.20836976,0.36640275,1.8978574,0.8714388,1.5074792,0.17016561,1.0789347,0.17627603,0.92291963,1.2150813,2.1384082,0.4780642,0.21647821,0.3653398,1.1684685,0.6410736,0.31743732,1.7266634,0.58061606,0.30147952,0.06990383,0.21937624,0.28831556,0.87358165,0.9209331,0.87842435,0.037872374,1.6272503,1.3252889,0.8217738,0.295288,0.30687147,1.1951228,1.6069506,0.22252835,0.7694551,2.3103168,0.03449085,0.2570258,0.80929327,0.37428293,0.91615945,0.56495327,2.024391,0.51056314,0.51827824,1.9689264,0.05099903,0.4333012,0.09938144,0.10691212,1.4213344,1.503332,0.7617451,0.8226549,0.42087403,0.3756521,0.075346135,2.1216164,0.44304475,0.576157,0.35918117,1.9481702,0.432906,0.22402352,0.55069375,0.060492367,1.1770867,0.062064134,2.0388656,1.1833845,2.0192144,0.0,1.417662,0.10464749,0.45595163,0.23493673,0.32384673,0.46587506,0.87389815,0.30708903,1.1196426,0.39664364,0.13251944,1.9377097,0.26732552,0.60968786,0.0148795545,2.700975,1.1137244,2.4383004,0.48970786,0.83912706,1.1643976,0.5966844,0.3538825,0.5733886,0.3681323,1.4081452,1.4525747,0.35445443,0.70919776,0.5143584,2.8064845,0.54163647,0.6433467,1.4662123,0.6752293,1.9711795,0.2699622,0.92846596,1.9455392,0.93415403,0.86151016,0.21213806,2.856704,0.07571403,1.4960457,1.3968091,3.523177,0.24415709,0.8872271,1.6768013,0.31793028,0.7739092,0.15372498,0.12418517,1.0765556,0.21381192,0.123196185,0.7130171,1.0093045,1.7092065,0.101148605,0.8036552,2.906595
hidden_1_n1,0.67827106,0.2968124,0.43296736,0.94729936,0.39739698,0.68867326,0.3034329,0.3073699,0.5271422,0.10428413,0.8982318,1.1252692,0.114253566,1.0571539,1.1512036,1.4114128,0.74907917,0.8046326,0.7477523,1.2116396,0.15092473,0.49559182,1.4005649,1.3169256,0.36246887,0.33223322,0.96942455,0.58731407,0.23007071,0.26856193,1.3470107,3.1807508,0.6648241,0.33010215,0.050961476,0.41617554,0.73204136,0.17825285,0.97218174,0.77981293,2.0922897,0.67983454,0.38797203,0.4795104,1.134706,0.81393,0.37435552,0.770611,0.90351886,0.76569086,0.5249115,0.50598407,1.1394066,1.8841248,1.0132728,2.6383636,0.8314626,1.1437694,2.2510188,0.39623412,0.3633107,0.7927541,0.3732839,2.170747,1.2610666,2.2177033,0.6440131,0.507403,1.5342069,2.9433815,0.61239207,0.3997215,1.49682,1.1686523,1.6100082,0.7719754,1.3109273,1.8105917,1.036405,1.0180738,0.27107292,0.16676988,0.40754163,0.71769816,0.4607092,0.80554545,0.2898468,0.4623291,0.3929994,0.99004835,3.3374934,0.17779092,0.46756467,0.43556547,0.042811833,0.38641495,1.0147538,1.5419924,0.0063044587,1.6262101,1.9918047,1.6267115,0.5212166,0.9015326,0.017077234,0.18742338,1.0595766,1.7786847,0.9828904,1.9041973,0.563134,0.92507064,1.2242779,0.7134207,1.1612914,0.5445103,1.5834154,0.68275803,1.174099,0.52630466,1.0675744,1.6689212,1.4805164,0.8177717,0.500091,1.2728361,1.5613716,0.27165744,0.63243073,0.0,0.73802364,0.23424557,2.1239452,0.7818239,0.44217134,0.7014877,1.5861074,0.76823616,1.1296978,0.77513534,0.1613524,0.5974339,1.6217153,1.9639646,0.78326845,0.5698767,0.25346807,0.6575761,0.85510087,1.1681783,1.0016059,0.97499317,0.08454452,0.84454125,1.2956573,0.10389056,0.43535653,1.0199614,0.6781235,0.4019141,1.0209193,0.5674288,0.9867639,0.11943803,0.9694245,0.18718629,0.63151014,1.4410057,0.47174528,0.53792804,0.8438265,0.48782513,0.7477501,0.80092186,0.54173946,0.033708055,0.89048684,0.7188314,0.5879388,1.6963629,0.62444854,0.4494374,1.7851472,0.65672386,0.6133202,0.67602324,0.3922342,0.3809124,1.4261273,0.06550695,1.1007955,0.71477115
hidden_1_n2,1.0146297,1.5586443,0.3974463,1.0449845,0.8112951,0.011577375,1.4459288,0.23785667,0.29799083,0.27726358,0.40873352,0.043743946,0.7944239,0.85223246,0.9370196,0.34196785,0.7069725,0.4777957,0.6041148,0.26648352,1.181334,1.8138318,0.87510574,0.3507578,0.05688909,0.33479792,0.12316274,0.3681699,0.40058047,0.102963634,1.6890695,0.19084823,1.2529308,0.988132,0.5005403,0.10712879,0.25353572,0.3361904,0.4615545,0.8203497,1.5225071,0.14776179,1.9460142,3.244172,1.909602,1.2348703,0.9106286,1.971888,0.32585725,0.37075546,1.6220278,0.5187111,0.06311074,3.0186067,2.530091,3.4862976,0.34542155,0.67032766,2.1720767,0.75615233,1.985061,1.3096204,0.26653403,1.5868945,2.2646155,1.0421965,1.1013849,1.8602761,0.5529838,0.5487734,2.1440434,0.56738234,0.15908122,0.6356578,0.25291345,1.1338593,0.2074095,0.66181386,0.6253391,0.6844665,0.580697,0.3345948,0.50530773,0.5112018,0.07312573,0.20721067,0.41540447,0.3057223,0.81041366,0.74092686,0.9023659,0.34058627,0.92743546,1.3786749,0.37889174,0.838913,2.1414773,0.2980984,1.2205766,2.4145215,0.14097647,0.08630292,0.55638975,0.19601779,1.1970426,0.3933713,0.23853919,0.46853623,1.4792985,1.2647057,0.50501394,0.5342895,0.17889044,0.8896945,0.33127347,1.4584105,0.2220059,0.31950912,2.3666494,0.95673054,0.6123092,0.25100604,0.8089122,0.28866944,1.1875359,0.9903464,0.41513646,1.6922541,0.918569,0.64092875,0.0,0.7971919,0.49348393,1.3867449,0.25052238,2.1096475,0.38305655,0.11007988,0.7703494,0.5940448,0.52533495,0.24021281,1.0303949,1.0308974,0.3616359,0.42583957,0.86255103,0.7470259,0.269164,0.8457742,0.4545459,0.46864957,0.06920518,1.8088225,0.8629819,0.9403388,0.8273524,1.761744,0.29327783,0.28722766,0.37423205,0.4474721,0.88948166,1.1095682,0.082582064,0.3225917,1.0889953,3.1895752,1.1945345,0.46579903,0.7887878,0.77061105,0.59799945,1.5985678,1.7929419,1.9992979,1.5250083,0.9571834,1.7855461,0.6059571,0.9688433,1.2919258,0.37806663,0.5365581,0.32639658,0.086443186,0.6427162,0.38240594,2.96071,0.22979112,0.5326101,0.41084975
hidden_1_n3,1.387444,1.9219131,0.31792077,0.7392006,1.2090937,0.97349364,0.7455858,1.3457992,0.74514586,0.28083327,0.8769425,0.9464446,1.1947037,2.9036236,0.9506428,2.093269,0.15098616,0.4191736,2.537012,2.2868755,0.5455917,0.9172296,0.1488941,0.65277106,0.8194026,0.11906399,0.82464564,2.069427,0.043873552,1.544086,2.5999525,0.47062212,0.14954135,1.2207384,1.2946098,2.6392996,1.250907,1.4777242,0.9927563,2.349549,2.0970984,1.4971981,0.10244421,0.43426648,0.32884368,1.8908502,0.07535494,0.9327278,0.41581917,0.45465663,0.5239252,0.6370873,3.5857198,1.0222124,2.5669277,1.7801584,0.9924727,1.8935896,0.49067122,2.4838147,0.9219794,0.7873542,0.85062087,3.1573174,0.95114726,1.3794923,1.0810508,1.2000264,0.12133927,0.201913,0.7851581,2.0038946,2.0357804,0.20774888,2.4281976,0.07324608,1.5134225,0.8147503,0.8794598,0.3689649,1.0707277,0.85586035,1.0223379,1.0328848,0.11840031,0.009711286,3.0200925,0.66158617,1.5638459,1.3424127,2.2622702,0.61538017,1.2629237,0.2004739,0.112948254,0.24215412,3.2945042,0.3968266,0.22729182,1.3939892,0.9490523,0.82392234,0.3187294,1.7634385,0.35886255,0.3518533,1.4228728,2.216914,1.2655001,3.2160182,3.6507428,2.2066262,0.9360923,1.0911413,2.3538544,0.6773748,1.6620992,2.306382,0.23843323,0.23478736,1.2686279,0.58381635,1.2377123,2.0457602,0.21923512,1.6487861,0.20209526,1.2260069,2.4616084,1.0211458,2.7680466,0.0,0.9002448,0.5766775,0.6801511,1.7607144,3.1623921,0.8221044,0.3057865,0.9170394,0.8223358,0.5421757,0.7570814,2.5369725,0.56510645,0.3933643,0.63650036,2.24666,1.9750426,0.22398977,1.0417008,0.24495807,1.8941655,0.24697545,0.7267033,1.2074572,0.17132431,0.3599144,0.8211914,0.730637,0.24253033,1.0280349,2.2649844,1.4173671,1.8150618,0.11403081,1.4502274,0.8150059,0.4134412,2.9338987,1.4004076,0.32853043,2.8795662,0.58399546,1.7274671,1.358629,0.47565642,0.99238956,0.6550412,1.2232996,1.5776069,2.6311927,0.7629573,0.23251116,2.7408407,0.6098934,2.0719237,0.64305687,1.543722,3.3011289,0.35183093,0.39852595
hidden_1_n4,0.42227575,0.11116027,0.35879484,0.7487152,0.47631437,0.18595088,0.31046286,0.08182036,0.60272175,0.46109384,0.10516763,0.2572787,0.73998785,0.21976744,0.60755616,0.56088156,0.6705147,0.8823566,0.96509886,0.3047653,0.117898494,0.110762365,1.6602601,0.8801261,0.68019354,0.39054114,1.4773873,1.568695,1.0819633,0.37522206,0.3212506,1.572864,0.24626765,0.44944927,0.2806193,0.5509084,0.64055204,0.28968248,1.1821283,0.21453857,1.2702638,1.4598969,0.2180139,1.1602927,0.38250256,1.4597238,1.1473943,0.57460415,0.8264973,0.45671508,0.5271559,1.3239392,1.5006725,1.0182978,0.12738274,0.7039272,0.5404814,0.8404055,1.3986762,0.19127193,0.14953753,1.3828205,0.45709863,1.1769518,2.127551,1.0235078,0.32454845,0.6922799,0.7481415,1.8574632,1.30947,0.42773083,1.226457,0.66673857,1.7500639,0.18005249,2.4179032,1.7831521,0.5982471,0.1654258,0.28926966,0.72468644,0.21968563,0.8295757,0.16039287,1.7429533,0.29313248,0.7850376,0.20123668,1.5226705,1.9066371,0.30083635,1.8332466,0.33079132,0.7240723,1.8675134,0.20329233,2.9017327,0.21194296,1.273755,0.97155935,2.0455165,0.79481065,0.7322081,0.48231277,0.507547,0.795709,0.68556565,0.51962155,0.3469917,1.2275591,0.61617076,0.15838957,1.0110601,0.29130843,0.25311103,1.16912,1.1536932,0.056084692,1.3248332,1.2283967,2.1800742,0.64351267,0.104547314,0.45343658,2.2644455,1.2290922,1.5405171,0.4771767,1.5963601,0.47196114,0.33028412,0.0,1.386025,0.46903756,0.64970136,2.353845,0.102330096,1.6374646,1.1531048,0.35056555,0.38778797,1.2340348,0.76601005,0.28935927,0.77288836,0.45340937,0.15741998,1.2729893,0.14871466,0.28062093,1.4434055,0.24175765,1.0687134,0.5882912,0.47501832,0.73054236,0.5286186,1.8461188,0.8360685,0.6812093,0.31259564,0.70278275,0.61972874,0.26814815,0.059055544,1.930466,1.1077883,0.58924866,1.2997538,0.5521943,1.0343376,0.13736644,0.7786908,0.83355176,0.27723977,1.4125384,0.36891443,0.61790514,2.4795942,0.30358586,0.32717207,1.426657,0.4814234,0.8028129,0.21275927,0.40280202,1.9080648,0.23231143,0.92809427,0.47093388,0.62321705
